Data,Simulated,Weights,Q
0.392,0.4922340204039142,1.4312968256176506,0.014380037174184004
0.418,0.5225067666042057,1.4312968256176506,0.01563214339448189
0.433,0.5452841973766396,1.4312968256176506,0.01804541964362234
0.446,0.5526129502394337,1.4312968256176506,0.016268579393478144
0.46,0.7761815531959192,1.4312968256176506,0.14308785231287244
0.46399999999999997,0.7896731209660628,1.4312968256176506,0.151807609051058
0.486,0.8074953154278576,1.4312968256176506,0.14793774902159684
0.503,0.8059129710597542,1.4312968256176506,0.13133045517080336
0.511,0.8295232146575057,1.4312968256176506,0.1452151368206515
0.526,0.8288569643972516,1.4312968256176506,0.13128189534537207
0.528,0.8366021236727045,1.4312968256176506,0.13630994069027697
0.536,0.8537580678742452,1.4312968256176506,0.14451831199843893
0.539,0.8644597126795752,1.4312968256176506,0.15160872013438115
0.535,0.876577139287945,1.4312968256176506,0.16699647423414732
0.539,0.8707474495107224,1.4312968256176506,0.15752333338765778
0.531,0.8730793254216115,1.4312968256176506,0.16748787106332438
0.444,0.5280866125338329,1.4312968256176506,0.010120067803877206
0.48700000000000004,0.5870914012075785,1.4312968256176506,0.014339144665141829
0.52,0.6205288361440766,1.4312968256176506,0.014464752842478655
0.526,0.6370601707266291,1.4312968256176506,0.017654132492212916
0.545,0.8749947949198417,1.4312968256176506,0.15586330733883294
0.551,0.8599208827815947,1.4312968256176506,0.13659167870789327
0.5710000000000001,0.8659171351238808,1.4312968256176506,0.12448863957935584
0.58,0.8744534665833853,1.4312968256176506,0.12409750536485142
0.589,0.8562565063501978,1.4312968256176506,0.10223186458539527
0.5870000000000001,0.8640016656256506,1.4312968256176506,0.10982329487539486
0.591,0.8613366645846345,1.4312968256176506,0.10460190896875782
0.5870000000000001,0.8702894024567978,1.4312968256176506,0.11486570032625543
0.6,0.8515511138871538,1.4312968256176506,0.09056954742726968
0.606,0.8576722881532375,1.4312968256176506,0.09065682465352569
0.607,0.8594628357276701,1.4312968256176506,0.09122725769713727
0.607,0.860836976889444,1.4312968256176506,0.09222305013445227
0.375,0.18387211367673179,1.4312968256176506,0.05228508544031056
0.392,0.2038365896980462,1.4312968256176506,0.05067573535551344
0.39799999999999996,0.22067495559502665,1.4312968256176506,0.04500594267067543
0.408,0.23609236234458258,1.4312968256176506,0.04229802141105435
0.41100000000000003,0.6113676731793961,1.4312968256176506,0.057462566294329866
0.419,0.623943161634103,1.4312968256176506,0.06011689916572959
0.452,0.6357371225577264,1.4312968256176506,0.04831962215852954
0.445,0.6385790408525754,1.4312968256176506,0.053634764177523074
0.45299999999999996,0.6446891651865009,1.4312968256176506,0.052592624066376936
0.442,0.6687744227353464,1.4312968256176506,0.07360678487657242
0.445,0.682202486678508,1.4312968256176506,0.08053194407055594
0.446,0.6660035523978686,1.4312968256176506,0.06927700357370532
0.46299999999999997,0.7006039076376555,1.4312968256176506,0.08080474529258563
0.484,0.7025222024866785,1.4312968256176506,0.0683472187167862
0.48200000000000004,0.7133214920071048,1.4312968256176506,0.07658816737251231
0.491,0.7106216696269982,1.4312968256176506,0.06903670987970834
0.486,0.7253996447602131,1.4312968256176506,0.08203075548926288
0.49700000000000005,0.7404618117229129,1.4312968256176506,0.08483819248004372
0.379,0.20682060390763765,1.4312968256176506,0.04243185990822723
0.418,0.22657193605683837,1.4312968256176506,0.05244944803145288
0.44299999999999995,0.24831261101243338,1.4312968256176506,0.05425070040011463
0.452,0.25570159857904085,1.4312968256176506,0.05515224989505376
0.47,0.6813499111900533,1.4312968256176506,0.0639342901175076
0.49200000000000005,0.6849733570159858,1.4312968256176506,0.05329965674231633
0.498,0.6893783303730018,1.4312968256176506,0.05242219853206337
0.528,0.695772646536412,1.4312968256176506,0.04028765773170509
0.524,0.688809946714032,1.4312968256176506,0.038877340296823444
0.508,0.7038010657193605,1.4312968256176506,0.05487313976656276
0.512,0.7112611012433392,1.4312968256176506,0.05682962109385391
0.511,0.7059325044404974,1.4312968256176506,0.05438739190437617
0.51,0.7009591474245115,1.4312968256176506,0.05219280551835897
0.49,0.7013143872113676,1.4312968256176506,0.0639127995999728
0.49200000000000005,0.7138188277087034,1.4312968256176506,0.07042494550527958
0.498,0.7036589698046181,1.4312968256176506,0.060537574994344104
0.47700000000000004,0.6937122557726465,1.4312968256176506,0.06721971295696802
0.48,0.7092717584369449,1.4312968256176506,0.07523688941784133
0.278,0.2403366583541147,1.4312968256176506,0.0020303336271736724
0.315,0.2474438902743142,1.4312968256176506,0.006532192473629248
0.344,0.2698877805486284,1.4312968256176506,0.00786157110468604
0.321,0.30031172069825435,1.4312968256176506,0.0006126020553872698
0.331,0.25903990024937656,1.4312968256176506,0.007411621312229786
0.36,0.2717581047381546,1.4312968256176506,0.011144981777501353
0.376,0.2811097256857855,1.4312968256176506,0.012887631578727904
0.41200000000000003,0.2779925187032419,1.4312968256176506,0.02570323561318872
0.423,0.31016209476309226,1.4312968256176506,0.018223833480534895
0.441,0.3265586034912718,1.4312968256176506,0.01874545583471024
0.45299999999999996,0.3317331670822942,1.4312968256176506,0.021048142672080262
0.447,0.356359102244389,1.4312968256176506,0.01175920887874568
0.315,0.27892768079800495,1.4312968256176506,0.001862420909364501
0.42100000000000004,0.30218204488778055,1.4312968256176506,0.020206628436976622
0.47200000000000003,0.3229426433915212,1.4312968256176506,0.0318006896450198
0.452,0.3456359102244389,1.4312968256176506,0.01619271842178047
0.496,0.37755610972568576,1.4312968256176506,0.02007959896335744
0.527,0.3873441396508728,1.4312968256176506,0.027915668816432
0.524,0.4129675810473815,1.4312968256176506,0.017645310746673505
0.534,0.40049875311720695,1.4312968256176506,0.02550940635664487
0.541,0.43902743142144635,1.4312968256176506,0.014883203699438987
0.562,0.44819201995012464,1.4312968256176506,0.01853852335974305
0.555,0.46452618453865335,1.4312968256176506,0.01171589631703819
0.569,0.4692643391521197,1.4312968256176506,0.014237398710447253
0.316,0.20430174563591022,1.4312968256176506,0.017857574884873318
0.377,0.21334164588528676,1.4312968256176506,0.03833593557739336
0.39399999999999996,0.22711970074812965,1.4312968256176506,0.039860234359182165
0.413,0.24869077306733164,1.4312968256176506,0.038641467617166164
0.406,0.28703241895261844,1.4312968256176506,0.020257552379582565
0.414,0.3064214463840399,1.4312968256176506,0.016564605984455544
0.43200000000000005,0.3093516209476309,1.4312968256176506,0.021530461245674783
0.423,0.3194513715710723,1.4312968256176506,0.015346820360048287
0.44799999999999995,0.3417082294264339,1.4312968256176506,0.016170706361735225
0.455,0.3549875311720698,1.4312968256176506,0.014316537797469745
0.48100000000000004,0.36265586034912717,1.4312968256176506,0.020045792084995736
0.513,0.3760598503740648,1.4312968256176506,0.026840543406806597
0.5379999999999999,0.46650024962556164,1.4312968256176506,0.00731709610462983
0.46299999999999997,0.4953902479613912,1.4312968256176506,0.001501613809368562
0.47700000000000004,0.5322682642702612,1.4312968256176506,0.004372012139627777
0.493,0.5750707272424695,1.4312968256176506,0.009640649010422036
0.519,0.5333000499251123,1.4312968256176506,0.00029268793156304467
0.518,0.545548344150441,1.4312968256176506,0.0010862272851370558
0.529,0.5732068563820935,1.4312968256176506,0.0027971063126695137
0.539,0.5707771675819604,1.4312968256176506,0.0014453069021697323
0.539,0.6098518888334165,1.4312968256176506,0.007185095968134313
0.55,0.6305541687468796,1.4312968256176506,0.009287648034424471
0.557,0.6457979697120985,1.4312968256176506,0.011285889150732305
0.5529999999999999,0.6679314361790647,1.4312968256176506,0.01890633615608722
0.544,0.4788483940755533,1.4312968256176506,0.006075471085863532
0.48100000000000004,0.49975037443834247,1.4312968256176506,0.0005032103879222881
0.516,0.5415210517556998,1.4312968256176506,0.0009322380920413203
0.524,0.5750707272424695,1.4312968256176506,0.003733135834387314
0.5489999999999999,0.618971542685971,1.4312968256176506,0.0070076532837645205
0.5589999999999999,0.6276585122316525,1.4312968256176506,0.006747120786347132
0.562,0.6519221168247629,1.4312968256176506,0.011573447659980007
0.581,0.6503577966383757,1.4312968256176506,0.006885259039740346
0.57,0.6843734398402396,1.4312968256176506,0.018723199893338083
0.5770000000000001,0.7015476784822765,1.4312968256176506,0.022202454147980652
0.5820000000000001,0.7115327009485771,1.4312968256176506,0.024015329554222874
0.584,0.727375603261774,1.4312968256176506,0.029422544241570193
0.526,0.39424197037776665,1.4312968256176506,0.02484756819304177
0.498,0.4151106673323348,1.4312968256176506,0.009833927326098045
0.513,0.45045764686303874,1.4312968256176506,0.005598583281323272
0.517,0.4878349142952238,1.4312968256176506,0.0012174642633134573
0.531,0.546313862539524,1.4312968256176506,0.0003356596960709074
0.52,0.563587951406224,1.4312968256176506,0.0027193344474625396
0.532,0.5887169246130803,1.4312968256176506,0.0046042092797345625
0.531,0.5866866367115993,1.4312968256176506,0.004438453614993244
0.551,0.6262938924945914,1.4312968256176506,0.008114265378398648
0.5489999999999999,0.636045931103345,1.4312968256176506,0.010844927634038793
0.5589999999999999,0.6508237643534698,1.4312968256176506,0.01206812761073552
0.551,0.67342319853553,1.4312968256176506,0.02145147463726583
0.847,0.8428898605038517,1.3252882194053488,2.2388420809593917e-5
0.763,0.8105767228815323,1.3252882194053488,0.0029998489396607076
0.696,0.7922132000832812,1.3252882194053488,0.01226816636933534
0.6509999999999999,0.7856339787632729,1.3252882194053488,0.02402258276864043
0.609,0.6637518217780554,1.3252882194053488,0.003972898647298682
0.5760000000000001,0.637101811367895,1.3252882194053488,0.004947872589344416
0.539,0.6265250884863627,1.3252882194053488,0.01015255742219956
0.51,0.6181969602331876,1.3252882194053488,0.015514595484066538
0.47100000000000003,0.45034353529044346,1.3252882194053488,0.0005654866131475751
0.439,0.44251509473245887,1.3252882194053488,1.6375116753612385e-5
0.413,0.4306475119716843,1.3252882194053488,0.0004127407109156597
0.371,0.4135748490526754,1.3252882194053488,0.0024022409793283046
0.342,0.3899229648136581,1.3252882194053488,0.0030436709151326446
0.319,0.3753487403706017,1.3252882194053488,0.004208029365940858
0.29600000000000004,0.25225900478867375,1.3252882194053488,0.0025356403701377555
0.28,0.3800541328336456,1.3252882194053488,0.01326723439897265
0.9,0.7634395169685613,1.3252882194053488,0.02471498925776866
0.8340000000000001,0.7597751405371642,1.3252882194053488,0.007301449830765951
0.78,0.7604830314386841,1.3252882194053488,0.0005048182681639452
0.731,0.72841973766396,1.3252882194053488,8.82344257651138e-6
0.6779999999999999,0.582594211950864,1.3252882194053488,0.012063123770322311
0.6459999999999999,0.4057464084946908,1.3252882194053488,0.0764980059458196
0.607,0.3978763272954403,1.3252882194053488,0.05795844600902344
0.45299999999999996,0.37434936498022064,1.3252882194053488,0.008198130068316755
0.419,0.305350822402665,1.3252882194053488,0.017117602309242506
0.35600000000000004,0.26595877576514676,1.3252882194053488,0.010744670948132784
0.311,0.10522590047886737,1.3252882194053488,0.05611665261322223
0.257,0.07874245263377055,1.3252882194053488,0.04211203136944599
0.24,0.05213408286487611,1.3252882194053488,0.04677419603907082
0.218,0.0358525921299188,1.3252882194053488,0.04396998605745125
0.204,0.025900478867374555,1.3252882194053488,0.04203739939963324
0.188,0.018988132417239224,1.3252882194053488,0.0378568730741466
0.769,0.7436589698046181,1.3252882194053488,0.0008510574352810423
0.6729999999999999,0.7365541740674956,1.3252882194053488,0.005353015436380352
0.589,0.690728241563055,1.3252882194053488,0.01371492422671622
0.544,0.7245470692717584,1.3252882194053488,0.04320074375331882
0.498,0.37115452930728243,1.3252882194053488,0.021323587186647328
0.47200000000000003,0.5641918294849023,1.3252882194053488,0.011264066459324882
0.42200000000000004,0.36262877442273533,1.3252882194053488,0.0046715646719841155
0.386,0.358436944937833,1.3252882194053488,0.001006850622401393
0.361,0.5352753108348135,1.3252882194053488,0.040251500022042565
0.331,0.31346358792184725,1.3252882194053488,0.00040756025174997
0.31,0.2150621669626998,1.3252882194053488,0.01194507736478864
0.27899999999999997,0.22124333925399645,1.3252882194053488,0.0044209386666760365
0.243,0.496056838365897,1.3252882194053488,0.08486849348906003
0.213,0.4975488454706927,1.3252882194053488,0.10730599679469738
0.192,0.2844760213143872,1.3252882194053488,0.011333619035429243
0.17800000000000002,0.39317939609236235,1.3252882194053488,0.06136372375066781
0.165,0.47033747779751334,1.3252882194053488,0.12355791331203948
0.14,0.3774777975133215,1.3252882194053488,0.07474056254946698
0.787,0.5091296625222025,1.3252882194053488,0.10232805387123409
0.701,0.5082060390763765,1.3252882194053488,0.0492603155378848
0.612,0.503019538188277,1.3252882194053488,0.015740105007367576
0.5660000000000001,0.5045825932504441,1.3252882194053488,0.004999116845488311
0.507,0.36404973357015985,1.3252882194053488,0.02708197144063741
0.461,0.36312611012433393,1.3252882194053488,0.012695331212862341
0.41200000000000003,0.3602841918294849,1.3252882194053488,0.0035445162294683056
0.365,0.3547424511545293,1.3252882194053488,0.00013944325919034846
0.306,0.33357015985790406,1.3252882194053488,0.0010073697513550764
0.271,0.3307992895204263,1.3252882194053488,0.004739171070602268
0.23800000000000002,0.2539964476021314,1.3252882194053488,0.0003391231464588157
0.192,0.26103019538188277,1.3252882194053488,0.006315220847511869
0.133,0.28099467140319717,1.3252882194053488,0.02902702286522057
0.12300000000000001,0.282202486678508,1.3252882194053488,0.03359000213339369
0.115,0.19850799289520427,1.3252882194053488,0.009242009885022277
0.105,0.258898756660746,1.3252882194053488,0.03138922260162436
0.09699999999999999,0.2353108348134991,1.3252882194053488,0.025352613915182575
0.081,0.18031971580817052,1.3252882194053488,0.013073180994602392
0.9740000000000001,0.8532418952618454,1.3252882194053488,0.019326041779637794
0.971,0.8508104738154613,1.3252882194053488,0.01914448040073441
0.9279999999999999,0.8374064837905236,1.3252882194053488,0.010876885832467494
0.8859999999999999,0.8176433915211969,1.3252882194053488,0.006192576089074643
0.8440000000000001,0.7437032418952618,1.3252882194053488,0.013331656910099035
0.794,0.7392144638403989,1.3252882194053488,0.003977792915858123
0.773,0.7288653366583541,1.3252882194053488,0.00258148718697472
0.743,0.7343516209476308,1.3252882194053488,9.912421702418306e-5
0.718,0.7115960099750623,1.3252882194053488,5.435151210880354e-5
0.6659999999999999,0.7067955112219451,1.3252882194053488,0.0022056423760007902
0.638,0.6970698254364089,1.3252882194053488,0.004624254335052025
0.603,0.6258104738154613,1.3252882194053488,0.0006895709389463533
0.975,0.8581670822942643,1.3252882194053488,0.018090092298914416
0.968,0.8528054862842892,1.3252882194053488,0.017586277793958785
0.9420000000000001,0.8437655860349127,1.3252882194053488,0.012789031432646711
0.907,0.8378428927680798,1.3252882194053488,0.006338463230440297
0.8809999999999999,0.7343516209476308,1.3252882194053488,0.02850131325289529
0.84,0.7254987531172069,1.3252882194053488,0.017375238298227968
0.8220000000000001,0.7238154613466333,1.3252882194053488,0.012776048304269014
0.8,0.7124688279301745,1.3252882194053488,0.010153968813562024
0.78,0.7108478802992518,1.3252882194053488,0.00633754901802589
0.7440000000000001,0.7055486284289276,1.3252882194053488,0.0019594492024876606
0.713,0.6947630922693266,1.3252882194053488,0.0004407707221339625
0.6779999999999999,0.6904613466334164,1.3252882194053488,0.0002057975930880131
0.981,0.8928927680798004,1.3252882194053488,0.010288059133449306
0.976,0.8983790523690772,1.3252882194053488,0.007984876777472205
0.9520000000000001,0.8937655860349126,1.3252882194053488,0.004494379658245794
0.9159999999999999,0.8798004987531172,1.3252882194053488,0.0017366628387731563
0.8959999999999999,0.7925810473815461,1.3252882194053488,0.014174593327741387
0.87,0.7876558603491272,1.3252882194053488,0.008986192756869226
0.848,0.7864089775561097,1.3252882194053488,0.005027419957600291
0.823,0.779862842892768,1.3252882194053488,0.002466115301162294
0.8059999999999999,0.769576059850374,1.3252882194053488,0.0017582644079008182
0.763,0.760224438902743,1.3252882194053488,1.0209675078293468e-5
0.74,0.7574189526184538,1.3252882194053488,0.0004021188326853445
0.721,0.7454488778054862,1.3252882194053488,0.0007921878868458644
0.774,0.6146779830254617,1.3252882194053488,0.03364046026674999
0.779,0.5910467631885504,1.3252882194053488,0.04681768723651159
0.684,0.5590281244799468,1.3252882194053488,0.020698311216005925
0.619,0.5217174238642036,1.3252882194053488,0.0125423946755132
0.5489999999999999,0.4257280745548344,1.3252882194053488,0.020139036846666167
0.499,0.41058412381427856,1.3252882194053488,0.010360264606152428
0.466,0.39018139457480444,1.3252882194053488,0.007618367548414002
0.44799999999999995,0.3943751040106507,1.3252882194053488,0.0038110378597916088
0.423,0.36791479447495423,1.3252882194053488,0.004021427891911985
0.395,0.3568979863538026,1.3252882194053488,0.0019240049895574004
0.36700000000000005,0.34534864370111495,1.3252882194053488,0.000621270241042413
0.33799999999999997,0.28144449991679144,1.3252882194053488,0.004238966958157111
0.841,0.6575137294058911,1.3252882194053488,0.044618758776585526
0.847,0.6457646863038775,1.3252882194053488,0.053668409841437587
0.778,0.6285571642536195,1.3252882194053488,0.029597875382021473
0.703,0.5933100349475786,1.3252882194053488,0.015945719997721316
0.6409999999999999,0.44340156432018635,1.3252882194053488,0.051746066430166465
0.591,0.4327508736894658,1.3252882194053488,0.033188909237795675
0.556,0.418671992011982,1.3252882194053488,0.024993586380306743
0.525,0.4222666000998502,1.3252882194053488,0.013987292589189777
0.493,0.4111832251622566,1.3252882194053488,0.008871458990700007
0.457,0.39760359460808786,1.3252882194053488,0.004675528008605219
0.42700000000000005,0.3949742053586287,1.3252882194053488,0.001359283879866843
0.409,0.3786653353303378,1.3252882194053488,0.0012195194589792661
0.8270000000000001,0.7225827924779497,1.3252882194053488,0.014449555468076943
0.846,0.7051090031619237,1.3252882194053488,0.026307332945662728
0.767,0.6817107671825594,1.3252882194053488,0.009640482116770183
0.701,0.6575470128141121,1.3252882194053488,0.0025023589813307698
0.655,0.5000832085205524,1.3252882194053488,0.031805873312722645
0.597,0.48899983358295884,1.3252882194053488,0.015458209430098223
0.569,0.4761524380096522,1.3252882194053488,0.011424872086319813
0.5479999999999999,0.4775503411549342,1.3252882194053488,0.0065776100990055115
0.52,0.46383757696788147,1.3252882194053488,0.0041802476398785674
0.491,0.45381927109335995,1.3252882194053488,0.0018320871840972889
0.478,0.4349142952238309,1.3252882194053488,0.0024602358359290363
0.44,0.4237643534697953,1.3252882194053488,0.0003493409627314935
1107.0,1496.934371247397,0.0,0.0
1010.0,1353.8448280827408,0.0,0.0
930.0,1266.8195583112786,0.0,0.0
873.0,1227.562668138216,0.0,0.0
830.0,776.1505033992815,0.0,0.0
781.0,679.122272286729,0.0,0.0
723.0,613.7095682826435,0.0,0.0
684.0,579.6383837138387,0.0,0.0
636.0,491.5731438724848,0.0,0.0
589.0,457.36596604314667,0.0,0.0
540.0,413.45731436790714,0.0,0.0
495.0,343.73911305437946,0.0,0.0
458.0,290.7312844283743,0.0,0.0
432.0,249.34971686311397,0.0,0.0
393.0,265.20927234332305,0.0,0.0
365.0,252.99918650966796,0.0,0.0
1287.0,1711.614740787008,0.0,0.0
1204.0,1702.018988132417,0.0,0.0
1129.0,1704.2264834478449,0.0,0.0
1054.0,1633.7815115552778,0.0,0.0
992.0,1292.2342286071205,0.0,0.0
945.0,971.0444722048719,0.0,0.0
813.0,952.3004372267333,0.0,0.0
632.0,894.6868207370393,0.0,0.0
568.0,721.577763897564,0.0,0.0
480.0,624.0083697688943,0.0,0.0
426.0,254.43185509056838,0.0,0.0
363.0,188.85933791380387,0.0,0.0
329.0,123.23085571517801,0.0,0.0
302.0,82.62585883822611,0.0,0.0
282.0,58.8999375390381,0.0,0.0
255.0,42.34341036851967,0.0,0.0
597.0,609.9168284191818,0.0,0.0
522.0,587.4381515931484,0.0,0.0
452.0,568.6400652641593,0.0,0.0
419.0,557.2471521610479,0.0,0.0
376.0,253.80121960473156,0.0,0.0
342.0,247.89061873614278,0.0,0.0
298.0,233.6018833367361,0.0,0.0
273.0,225.66955147982802,0.0,0.0
253.0,224.86721136767318,0.0,0.0
228.0,205.8826998223801,0.0,0.0
209.0,200.390621669627,0.0,0.0
180.0,205.90657193605682,0.0,0.0
160.0,183.49896980461813,0.0,0.0
142.0,180.0204618117229,0.0,0.0
125.0,176.53492007104796,0.0,0.0
121.0,183.11552397868562,0.0,0.0
104.0,166.57619893428063,0.0,0.0
94.0,158.44412078152752,0.0,0.0
609.0,428.4193487270517,0.0,0.0
521.0,418.6864146155882,0.0,0.0
449.0,402.9006181886377,0.0,0.0
401.0,401.9138230069933,0.0,0.0
355.0,187.20661575759968,0.0,0.0
315.0,182.27256963844914,0.0,0.0
264.0,170.77186186515513,0.0,0.0
219.0,161.78661264894058,0.0,0.0
181.0,141.64655193911827,0.0,0.0
158.0,128.09821560322754,0.0,0.0
136.0,120.39500429081956,0.0,0.0
106.0,123.54293956940676,0.0,0.0
76.0,91.84079395708575,0.0,0.0
72.0,89.65423014254026,0.0,0.0
67.0,75.93478003876629,0.0,0.0
58.0,80.64827527827624,0.0,0.0
52.0,68.47486174155155,0.0,0.0
49.0,61.8565090007178,0.0,0.0
1903.0,1265.2167953318246,0.0,0.0
1969.0,1242.1920448878157,0.0,0.0
1864.0,1185.5623977846146,0.0,0.0
1761.0,1114.7683118139855,0.0,0.0
1644.0,1022.3697568013006,0.0,0.0
1576.0,997.537229149388,0.0,0.0
1526.0,960.0723914946954,0.0,0.0
1465.0,974.0859165194188,0.0,0.0
1368.0,1067.4023978764199,0.0,0.0
1295.0,1021.2549000514626,0.0,0.0
1220.0,999.3020126009354,0.0,0.0
1166.0,945.6704821001063,0.0,0.0
2021.0,2097.0469399344247,0.0,0.0
2166.0,2057.697119700743,0.0,0.0
2006.0,1991.0466928608178,0.0,0.0
1888.0,1925.7562222947606,0.0,0.0
1794.0,1660.6615530660526,0.0,0.0
1729.0,1622.5826142975639,0.0,0.0
1651.0,1570.7011370510259,0.0,0.0
1600.0,1558.8926713556,0.0,0.0
1529.0,1683.71202525605,0.0,0.0
1442.0,1609.6165539664757,0.0,0.0
1377.0,1551.4256844917238,0.0,0.0
1322.0,1510.1666478379675,0.0,0.0
2004.0,2188.81538061328,0.0,0.0
2182.0,2182.870839567761,0.0,0.0
2058.0,2141.002032998868,0.0,0.0
1987.0,2069.958924884075,0.0,0.0
1913.0,1848.8848560246615,0.0,0.0
1867.0,1815.9110155167427,0.0,0.0
1818.0,1790.5556085849535,0.0,0.0
1736.0,1773.0540871123246,0.0,0.0
1673.0,1913.2967369991572,0.0,0.0
1588.0,1830.0125998495153,0.0,0.0
1513.0,1805.0948004435777,0.0,0.0
1453.0,1745.3427627241383,0.0,0.0
738.0,865.6335423004721,0.0,0.0
1195.0,802.6610772730933,0.0,0.0
1079.0,717.3792573155453,0.0,0.0
970.0,626.4813611359425,0.0,0.0
850.0,501.1111812039749,0.0,0.0
788.0,472.94514672439004,0.0,0.0
735.0,428.1250692047302,0.0,0.0
698.0,433.6690847547684,0.0,0.0
667.0,439.93682135578644,0.0,0.0
611.0,402.397573662186,0.0,0.0
563.0,376.5797465832049,0.0,0.0
510.0,341.3603109578641,0.0,0.0
917.0,1604.4121689889466,0.0,0.0
1537.0,1545.7232884009045,0.0,0.0
1340.0,1449.2232373920276,0.0,0.0
1202.0,1313.5954393644433,0.0,0.0
1076.0,944.5651672341215,0.0,0.0
985.0,906.6506455131776,0.0,0.0
940.0,842.340703413011,0.0,0.0
886.0,854.4758267776458,0.0,0.0
815.0,875.6168110639717,0.0,0.0
763.0,807.5080918455334,0.0,0.0
698.0,780.5248840792169,0.0,0.0
665.0,715.3982658078841,0.0,0.0
915.0,1765.8384532555651,0.0,0.0
1526.0,1698.8112409165744,0.0,0.0
1367.0,1600.0229324231577,0.0,0.0
1245.0,1494.2478458015346,0.0,0.0
1130.0,1105.5900130469856,0.0,0.0
1066.0,1068.7355019322542,0.0,0.0
1008.0,1007.1141610988252,0.0,0.0
969.0,1012.0656112918156,0.0,0.0
937.0,1040.7332263071635,0.0,0.0
868.0,983.0945229018969,0.0,0.0
852.0,919.7160200977696,0.0,0.0
784.0,868.3152184028847,0.0,0.0
0.2482105749249596,0.3502385907392184,1.2820251192055625,0.013345517409891467
1.1228665323863034,1.1975254638551616,1.2820251192055625,0.007145951666975635
0.2705003089766462,0.32788157259491135,1.2820251192055625,0.004221207977030495
0.7921219117986608,0.9318531540868614,1.2820251192055625,0.02503130977950866
0.09564616816028494,0.04668940034555824,12.690085558332756,0.03041515437086485
-0.04515299114781697,0.07680255547241721,12.690085558332756,0.18874161393214972
0.06429575163384614,-0.0502280331978362,12.690085558332756,0.16643932079487464
-0.27270706136997613,-0.09824062776067777,12.690085558332756,0.3862676319014832
0.2578690947946102,0.12725751002205143,12.690085558332756,0.21648506888721367
0.2904478501494846,0.21187539403264388,12.690085558332756,0.07834390382191844
0.2581341508817661,0.12254676742080939,12.690085558332756,0.23329375314670847
0.30241801277150354,0.141481986154945,12.690085558332756,0.328678351170505
-0.5175560536848209,0.06164865213245818,12.690085558332756,4.25724568079294
0.03779479081514528,0.12254676742080939,12.690085558332756,0.09115158432115344
0.5765844178695736,0.141481986154945,12.690085558332756,2.4024124574067396
-0.18838954258304516,-0.19813474425940392,12.690085558332756,0.0012051641733822852
-0.24061866832480971,-0.09288472272904436,12.690085558332756,0.2769651614034808
-0.030998703322816224,-0.2013819010529012,12.690085558332756,0.3683986921277121
-0.16956642710229117,-0.1882294998791938,12.690085558332756,0.00442008732353729
-0.5175560536848209,-0.195148692450001,12.690085558332756,1.3190900619696906
